Nom;Nombre
RAIMBAULT ;17
DENIS ;43
COUDERC ;78
DUMOULIN ;75
LE FLOCH ;3
GEORGET ;80
LALANNE ;28
BARRE ;65
DELAMARE ;73
RIO ;88
PICHARD ;30
BENOIST ;27
MILLOT ;5
PAILLARD ;43
FAUVEL ;94
GILLES ;55
CORDIER ;25
MORET ;19
PERON ;94
PREVOT ;97
CROUZET ;58
DEMAY ;67
BOURBON ;12
HUET ;15
FAVIER ;97
PAPIN ;81
MULLER ;83
LAROCHE ;93
LACOSTE ;53
BOUCHARD ;84
ALIX ;63
BABIN ;2
LAGRANGE ;0
DELPECH ;93
MARION ;88
FROMENT ;87
MARTEAU ;5
CHEVALIER ;68
MONTAGNE ;21
VARLET ;49
PRUNIER ;13
REY ;47
BOSC ;61
GOMEZ ;94
BOURDIN ;29
MORET ;69
DAVID ;20
MORVAN ;34
LARUE ;8
AUBRY ;61
SOULIE ;14
BIGOT ;31
BONNIN ;56
MOREAU ;43
VILLETTE ;34
GONCALVES ;10
LE BRUN ;57
BONNOT ;27
LAROCHE ;88
MASSE ;44
FAVRE ;76
CHARTON ;23
VERDIER ;86
HEBERT ;52
PAGES ;43
MARC ;27
HOARAU ;17
LANGLOIS ;50
GRIMAUD ;59
DELANNOY ;50
TEXIER ;96
CARPENTIER ;59
LAMOUR ;100
DELCROIX ;40
CARTON ;53
DUCLOS ;4
JANIN ;7
GILBERT ;21
ANDRIEUX ;11
TARDY ;57
CARON ;16
ROSSI ;18
MATHIS ;23
HUBERT ;25
LELONG ;54
DEVOS ;99
MAIRE ;41
ROBINET ;20
BERARD ;50
MARTINEZ ;59
BRUYERE ;97
LACOUR ;58
LE BIHAN ;14
CHABERT ;72
BONNAUD ;23
LAMOTTE ;58
PINEL ;25
PAYEN ;95
HENRY ;69
TECHER ;64
LEPRETRE ;53
LEVEQUE ;38
MORAND ;59
LAPIERRE ;65
BOUILLON ;2
GUILBERT ;80
COUDERT ;80
JOUVE ;94
CAILLET ;15
CARON ;63
RIOU ;12
BARTHELEMY ;78
PELISSIER ;88
LAVAL ;58
PETER ;26
BLANCHET ;59
RAYNAUD ;73
LE BRAS ;84
LEROUX ;52
SAUVAGE ;17
FAYOLLE ;98
VALENTIN ;21
BILLARD ;54
DANIEL ;89
MARCHAND ;84
DELAHAYE ;48
BRUNO ;8
JANIN ;89
OGER ;38
BARTHELEMY ;62
LAFONT ;42
VERDIER ;44
COUTURIER ;10
SIMONNET ;78
MORAND ;79
GUILLET ;98
RENARD ;0
MORET ;17
DURIEZ ;3
BONNOT ;76
CHRETIEN ;48
LAVERGNE ;46
LAURENT ;85
GARNIER ;29
CAZENAVE ;66
PAUL ;31
MARCHAL ;93
PIERRE ;11
LEGENDRE ;66
DORE ;59
JOLLY ;10
CREPIN ;56
LARCHER ;49
ALVES ;76
PAGES ;9
VALETTE ;38
BAUER ;42
GONTHIER ;75
BACHELET ;99
MONIER ;74
DUCHEMIN ;66
LECLERC ;64
LETELLIER ;67
AUBIN ;0
THEVENET ;43
WOLFF ;23
PASQUET ;19
POLLET ;52
CARTIER ;56
DUPIN ;18
PINEL ;38
BOUCHET ;92
COMBE ;21
TAVERNIER ;92
RIGAUD ;3
CHAPUIS ;46
LELIEVRE ;4
RENAUD ;14
DUMAS ;14
BERTHE ;73
JOSSE ;90
MEUNIER ;91
HARDY ;16
ETIENNE ;84
RIVIERE ;21
MAHIEU ;34
BECKER ;60
BLANDIN ;0
GODIN ;32
LENOIR ;78
GUILLOUX ;6
RODIER ;4
DESCHAMPS ;13
OLLIER ;3
BAUDET ;33
GARCIA ;8
GAULTIER ;80
JACQUOT ;100
GENET ;55
AUBIN ;96
LABBE ;68
VILLENEUVE ;53
ZIMMERMANN ;61
COLLIN ;68
DURIEZ ;77
RODIER ;3
FORESTIER ;17
MARTINET ;15
VASSEUR ;46
GOSSET ;58
BRUNEAU ;88
LECLERCQ ;44
RODRIGUES ;27
LABBE ;31
PERNOT ;93
BLANCHARD ;83
LESAGE ;52
CONSTANTIN ;85
BEAU ;64
PICHON ;27
LEON ;34
LEPAGE ;31
MALET ;95
FISCHER ;38
MATHIEU ;96
PHILIPPE ;13
POLLET ;95
DUBOIS ;19
GROSS ;81
DARRAS ;99
LEFEUVRE ;83
BOSSARD ;49
STEPHAN ;97
THEVENIN ;18
GARREAU ;86
LAMBERT ;32
CHARRIER ;46
SERRE ;19
TARDY ;66
ALIX ;95
JULLIEN ;34
GAUTIER ;77
VIGOUROUX ;97
WOLFF ;62
GENTY ;80
REGNIER ;61
ROCHER ;98
MICHELET ;96
DUCHENE ;57
TIXIER ;71
POMMIER ;10
PIQUET ;0
BERNARD ;98
CARON ;23
QUERE ;74
DUCLOS ;90
ROMAIN ;66
JACQUEMIN ;17
CHEVRIER ;19
MARIE ;43
MANGIN ;7
LESUEUR ;90
RAGOT ;72
BOURGUIGNON ;64
POMMIER ;43
BRUNET ;53
PRUNIER ;93
METAYER ;75
REMOND ;61
GRENIER ;45
BERTON ;86
LELIEVRE ;69
BARRIERE ;57
GILLES ;29
LAGARDE ;16
CARPENTIER ;30
COLLARD ;68
LEMONNIER ;77
POIRIER ;46
TISON ;73
LARCHER ;84
HAMEL ;56
COMTE ;84
SIMON ;69
HARDY ;60
MERCIER ;26
HENRY ;24
BERTHIER ;19
LECOCQ ;79
CUNY ;58
GARCIN ;81
GUITTON ;40
BASTIDE ;10
TECHER ;79
LAMY ;7
AUBERT ;28
RAFFIN ;12
LOUVET ;91
REY ;3
BOREL ;58
MAILLARD ;75
MICHELET ;20
ANTOINE ;98
DUBREUIL ;66
TOURNIER ;19
BARBIER ;32
CASTEL ;52
LAURENT ;88
SAULNIER ;44
ROUSSEL ;92
GROSS ;29
LECLERE ;94
FOURCADE ;11
FERNANDES ;43
ANTOINE ;49
FAYOLLE ;23
HAMON ;56
MAURIN ;96
FORT ;0
LARUE ;37
BLONDEAU ;23
MICHEL ;58
SCHWARTZ ;42
NORMAND ;90
BENOIT ;61
PONS ;73
BILLON ;95
ESNAULT ;64
BOUVIER ;33
BRUNEAU ;0
HEBERT ;11
CONTE ;39
ROBIN ;99
LOUVET ;31
POLLET ;3
GALLAND ;26
DELPECH ;80
BARREAU ;50
LAVAL ;11
NGUYEN ;23
LEMAITRE ;59
BRUNET ;1
PERNOT ;54
FERNANDES ;25
NORMAND ;34
THUILLIER ;80
ROYER ;89
CAILLE ;83
SAUNIER ;94
VIAUD ;77
PELLETIER ;47
CHAMPION ;71
GROSS ;12
CHOQUET ;18
FOREST ;77
DEVAUX ;60
LEBLOND ;84
BERAUD;87
COHEN ;74
LACOSTE ;94
GIMENEZ ;91
VANNIER ;59
CONSTANT ;69
LAINE ;6
LECUYER ;88
LARUE ;13
BOURDIN ;17
MIQUEL ;44
BECKER ;49
CORRE ;56
ALVES ;95
CARON ;1
VERDIER ;4
ROTH ;83
MAURY ;33
FONTAINE ;19
LAINE ;25
GROS ;33
LE FLOCH ;69
PONCET ;78
LABBE ;93
LE GUEN ;12
PRAT ;42
SALLE ;82
PAUL ;39
JEANNIN ;84
WAGNER ;99
JOUVE ;91
ARNAL ;65
GRANGE ;86
JOLY ;8
SERRES ;75
CLAIN ;82
BOUTIN ;81
ARNAL ;3
ROQUES ;0
VALETTE ;43
CHARTON ;95
BAUDIN ;74
MASSON ;61
HONORE ;51
FOULON ;37
CARRE ;99
PASQUET ;23
PROUST ;36
DORE ;35
PERNOT ;5
CHAUVET ;76
RAULT ;43
POIRIER ;0
BRUNEAU ;35
FROMENT ;25
LE ROUX ;16
BOREL ;71
COUTURIER ;53
HERVE ;23
CALVET ;48
GUILLET ;56
LALANDE ;48
LAURENT ;0
CHARLET ;84
QUERE ;61
CARRERE ;8
FAUCHER ;38
OLIVE ;32
ROSE ;42
MARCHAND ;42
LANDRY ;85
VALENTIN ;21
DEMANGE ;59
MARQUES ;77
BAPTISTE ;39
CHARLET ;40
MARCHAL ;49
WOLFF ;10
CARRERE ;54
THEVENIN ;55
BOSC ;44
RENAUDIN ;75
FONTAINE ;48
MILLET ;51
SCHAEFFER ;77
VARIN ;4
LALLEMAND ;56
MATHIEU ;9
SERRES ;84
LEGROS ;42
HUARD ;44
DELMAS ;87
LACOMBE ;58
GODARD ;67
BOURBON ;67
MARTINS ;11
THIERY ;97
DUCHENE ;56
PELISSIER ;52
ROUSSEL ;16
RENAULT ;64
DUMOULIN ;98
BARDET ;85
DESBOIS ;98
FOUCHER ;74
ROUXEL ;3
DUCHESNE ;39
PARIS ;59
LANGLOIS ;95
CALVET ;61
LEFEUVRE ;94
BARON ;69
BARRAUD ;92
MOUTON ;31
PERRIN ;14
DEMANGE ;45
POTTIER ;17
MARQUET ;2
LEBAS ;64
BOUTIN ;86
REDON ;26
COUDERC ;63
CARTIER ;37
LEON ;54
DUBUS ;2
LE ROUX ;100
GILLET ;56
CHARRON ;88
GUILLARD ;30
MARTEL ;95
GROS ;50
JEGOU ;72
CLAVEL ;35
BOIS ;19
GUILLEMOT ;13
CASANOVA ;84
ROQUES ;91
PETITJEAN ;85
BERNIER ;72
BAILLET ;34
SCHMITT ;68
SOULIER ;14
JARRY ;73
GARCIA ;76
GROS ;76
SARRAZIN ;98
CARIOU ;66
JOLIVET ;87
LEGENDRE ;28
SANCHEZ ;66
JOUAN ;72
DESCHAMPS ;56
MORICE ;29
VALLET ;93
MICHAUD ;73
BOISSEAU ;38
FONTAINE ;75
DUCHEMIN ;37
ROLAND ;97
LANGLOIS ;78
HUET ;94
REBOUL ;24
TELLIER ;6
MARION ;54
PREVOST ;56
BUREAU ;5
GUILBERT ;69
LOPES ;78
GRANDJEAN ;37
PONS ;2
MIGNOT ;64
COMBES ;98
BERAUD;40
CHARTON ;90
DELAUNAY ;68
LOISON ;42
BRETON ;89
PORTIER ;27
TEXIER ;17
AUGE ;15
ROBIN ;8
ROUAULT ;1
SAVARY ;49
MOUNIER ;63
MICHAUX ;56
GONCALVES ;13
ROUSSEAU ;49
BRISSET ;50
LEBLOND ;44
TELLIER ;31
COMBES ;86
VERDIER ;11
BARRET ;98
JANIN ;6
BARBE ;68
TOUSSAINT ;22
GRONDIN ;53
BLANDIN ;55
LE FLOCH ;100
DURIEUX ;65
BROCHARD ;95
DEVOS ;98
ROY ;31
TARDY ;28
HERAULT ;9
PEREIRA ;45
STEPHAN ;40
BAZIN ;88
MARCHAL ;44
COMBES ;65
BLONDEAU ;50
GUERIN ;66
LECERF ;25
BERNIER ;72
PONS ;92
TESSIER ;7
ROUSSET ;92
FOULON ;62
MERLIN ;85
ROSE ;92
HAMON ;100
COURTOIS ;41
GEORGET ;75
HUMBERT ;71
KIEFFER ;80
MERLIN ;30
GAUTHIER ;69
REMOND ;8
DA SILVA ;33
NICOLAS ;23
LEMARCHAND ;84
MUNIER ;70
CHOLLET ;48
VINCENT ;68
BESSE ;23
DA COSTA ;90
MAZET ;18
PORTE ;98
MORAND ;22
JULLIEN ;82
BAILLEUL ;64
CHOPIN ;96
GUILLEMOT ;60
MICHEL ;37
PEREIRA ;33
ANDRIEU ;28
LAINE ;17
ANDRE ;62
GUILLET ;68
FOUCAULT ;83
LESUEUR ;32
PHILIPPON ;94
SIMONIN ;73
GRANIER ;47
LANDRY ;56
BOUCHET ;89
FERRY ;50
CLAVERIE ;89
CHIRON ;50
LEGROS ;61
DEMAY ;90
ANDRIEUX ;49
MAGNE ;24
MOULIN ;28
GAUTHIER ;47
SARRAZIN ;26
JOSSE ;32
ADAM ;81
ROLLIN ;57
CUNY ;34
CHEVALIER ;94
LECOMTE ;99
JEAN ;62
BERNARD ;16
NGUYEN ;22
SALOMON ;38
BERNARD ;98
GODARD ;98
GARREAU ;100
TOURNIER ;0
STEPHAN ;7
LEMOINE ;86
BROCHARD ;63
AUGER ;8
JOURDAIN ;0
LAFONT ;9
ACHARD ;24
LEBLOND ;56
DELAGE ;55
BOURGOIN ;3
SAULNIER ;77
RUIZ ;34
METAYER ;36
BOCQUET ;51
BLANCHET ;63
JOURDAN ;52
VARLET ;26
MARTINET ;82
BOUCHE ;75
RUIZ ;72
LECLERC ;65
ROUSSET ;75
FOUQUET ;94
VASSEUR ;80
SOULIE ;51
LEPAGE ;39
GABRIEL ;59
DANIEL ;65
ROLLET ;72
LOUIS ;63
CONSTANT ;64
LEFEVRE ;92
VAILLANT ;44
ROYER ;66
LACOMBE ;13
MAIRE ;53
LEMAIRE ;97
BERNARD ;0
PIQUET ;95
LE BERRE ;0
SAVARY ;17
BRUNO ;4
DUPRE ;33
GRAS ;43
BOUVET ;51
ETIENNE ;76
LOISEAU ;68
MORAND ;55
AUBIN ;74
PICHOT ;61
PERRON ;32
PARMENTIER ;80
ROUX ;37
DELMAS ;77
MAILLARD ;2
POISSON ;64
RIBEIRO ;27
MARECHAL ;83
VERRIER ;73
TOUTAIN ;67
MEYER ;22
MARTINEAU ;93
CONTE ;80
PROUST ;90
LAPLACE ;93
REMY ;26
LENOIR ;74
NICOLAS ;72
PICOT ;100
CAILLE ;5
PERNOT ;49
THIERY ;4
PICHON ;41
THEVENIN ;19
BEGUE ;84
BAYLE ;8
GRIMAUD ;18
SERRES ;89
MAURIN ;43
VIARD ;91
GAUTIER ;35
GENTY ;88
GILLES ;44
CUNY ;36
PAGE ;36
LEFEVRE ;63
CHARRIER ;19
SARRAZIN ;82
BASTIEN ;15
KIEFFER ;13
PINEL ;95
BAILLY ;5
HOFFMANN ;47
GAULTIER ;54
BOURDIN ;71
LEBRETON ;16
BOURGOIN ;87
BOURDIN ;46
PINSON ;35
CHARLES ;11
LAFOND ;16
DURIEZ ;52
CHRISTOPHE ;72
DUPRAT ;86
CELLIER ;72
JAMES ;13
HAMON ;52
PHILIPPE ;58
ANDRE ;18
DUCHENE ;63
LEFRANCOIS ;26
SOULIE ;12
MERLIN ;81
BERTHELOT ;17
LEGER ;82
DESHAYES ;58
PINEAU ;25
BAUDRY ;1
VACHER ;81
LARCHER ;52
BERTHET ;60
CHAPUIS ;17
GUILLAUME ;83
DUPRAT ;0
BESSON ;27
JARRY ;9
MAURICE ;73
PROST ;71
KLEIN ;62
AUBRY ;78
DEMAY ;87
METAYER ;48
LOPEZ ;45
FROMENT ;12
POLLET ;73
BLANC ;71
GEOFFROY ;95
BONNAUD ;65
ARNOULD ;16
JULLIEN ;97
GUILLAUME ;20
LEPINE ;91
GUILLOU ;39
GODARD ;7
MAILLARD ;74
JOSEPH ;83
BATAILLE ;66
GROSS ;68
LEPRETRE ;56
LE GUEN ;14
JOLLY ;39
OGER ;76
GUILLET ;10
GILBERT ;8
TORRES ;62
LOISEAU ;64
BOULET ;32
ROLAND ;41
COHEN ;93
BOUQUET ;40
PAILLARD ;40
VIAUD ;66
PARIS ;90
PERRON ;2
CARPENTIER ;69
LETELLIER ;63
GROSS ;91
BIDAULT ;53
FEVRIER ;14
LIENARD ;84
LEVASSEUR ;95
DUCROCQ ;98
MERLE ;37
MILLE ;1
CHAMPION ;59
BEGUE ;6
FLEURY ;15
REDON ;71
BAUDRY ;21
DEVOS ;56
LACOSTE ;66
DELAHAYE ;40
LEBEAU ;59
CHATEAU ;87
FLAMENT ;33
LEBAS ;31
ROUSSEL ;26
BARDET ;15
CORMIER ;90
LAMBERT ;53
FERRIER ;13
MAILLOT ;16
LOISEAU ;17
BIDAULT ;0
SCHMITT ;50
ROUSSEAU ;85
MURAT ;85
MARTINET ;99
LECUYER ;25
COSTE ;45
ROCHER ;37
DELCOURT ;19
BASTIDE ;36
AMIOT ;43
GRAS ;74
BARDIN ;21
ROUSSEL ;39
MORIN ;99
LAMOTTE ;100
LAVERGNE ;85
CAZENAVE ;95
SCHAEFFER ;40
GODEFROY ;99
PRUDHOMME ;52
CARON ;91
BRAUN ;31
CHARTIER ;34
DUPOUY ;6
LOUIS ;6
THIBAULT ;64
GILBERT ;47
PAYEN ;68
GRANGE ;57
FERNANDEZ ;93
PIERRON ;26
BERARD ;2
ZIMMERMANN ;8
CAPRON ;93
LE BORGNE ;67
JANVIER ;92
VIAL ;52
VARLET ;29
MAIRE ;33
ROUSSET ;57
DUBUS ;68
BLAISE ;32
LANGLAIS ;40
LOISEAU ;49
CHAMBON ;84
ROUSSET ;92
VIARD ;7
PAPIN ;5
PETIT ;72
GUY ;42
BARBIER ;88
THERY ;94
GOSSELIN ;94
SARRAZIN ;80
NOEL ;3
BILLET ;10
PICHON ;14
GOMES ;32
SABATIER ;18
CAPRON ;62
RENAUDIN ;8
DURIEUX ;28
SCHMITT ;21
MICHELET ;87
BOUQUET ;64
GODARD ;74
RUIZ ;31
MICHAUX ;33
RENAUD ;19
LECLERE ;58
DESBOIS ;32
BERARD ;25
DELATTRE ;88
LENOIR ;40
LECOCQ ;8
SENECHAL ;59
WALTER ;52
DUCHENE ;30
GROSS ;18
PETIT ;66
GUILLARD ;88
KOCH ;76
GRANDJEAN ;57
JOLIVET ;54
PASQUIER ;7
FORESTIER ;21
POIRIER ;64
IMBERT ;48
FEVRIER ;76
GILBERT ;45
TARDY ;50
MATHIS ;90
RENOU ;22
SEGUIN ;68
MAGNE ;16
BAPTISTE ;62
GAULTIER ;55
GOUPIL ;79
VIDAL ;99
BRUN ;18
THIEBAUT ;80
LELOUP ;51
VANNIER ;41
ROLAND ;82
JEGOU ;86
BELLET ;42
ROY ;80
REMOND ;86
LEONARD ;16
PHILIPPON ;38
VIGNERON ;74
FERRIER ;16
PELISSIER ;79
DUBOIS ;54
SCHAEFFER ;48
LECLERCQ ;13
ROUXEL ;94
DAUPHIN ;98
FERNANDES ;29
BOURGOIN ;42
CARLIER ;54
COUTURIER ;34
LECOCQ ;55
GOMES ;12
ROLAND ;2
THIERY ;32
PROUST ;8
BOURGEOIS ;64
GARCIN ;86
VIDAL ;36
COSTA ;11
BARREAU ;99
NEDELEC ;79
ROLLAND ;96
LAMY ;66
LAFON ;95
QUENTIN ;90
DIJOUX ;69
LELIEVRE ;54
LAHAYE ;59
KIEFFER ;23
DUMONT ;72
GUICHARD ;100
MARIE ;39
ABADIE ;21
BENOIST ;8
LASSALLE ;23
DAVID ;25
LELOUP ;91
GALLET ;27
HUGUET ;49
CHOQUET ;92
COLLIN ;48
JACQUEMIN ;13
LEBRUN ;33
LAPORTE ;31
BON ;56
ALIX ;60
BRIERE ;43
VINCENT ;29
PUECH ;78
LEDUC ;51
CONSTANT ;45
KLEIN ;14
DELAHAYE ;32
DELAPORTE ;5
JOURDAIN ;75
PIQUET ;15
RAYMOND ;87
PASQUIER ;48
VIVIER ;60
COSTA ;19
TISON ;3
BAUDIN ;75
JOUVE ;92
GRANGE ;88
LE BERRE ;99
DERRIEN ;75
LELONG ;13
BONNET ;16
ROLLIN ;16
BOUR ;56
ROTH ;24
PAGE ;81
BAUDOIN ;8
LEBON ;22
BOUCHE ;6
BLOT ;64
CHRISTOPHE ;6
MERCIER ;61
SORIN ;61
PREVOST ;25
GUILLEMIN ;13
ARNOULD ;26
LEPAGE ;5
VILLAIN ;71
MERLET ;14
PAQUET ;64
PASQUET ;2
GERARD ;26
LAFON ;63
JOURDAN ;94
PEPIN ;93
ROLLAND ;86
ANDRIEU ;41
CAILLE ;19
LERAY ;46
BAILLY ;44
LAPIERRE ;56
LAROCHE ;38
LEGRAND ;88
VALLEE ;58
BAUDOIN ;22
RIGAUD ;30
POULAIN ;49
SOULIE ;30
SAMSON ;3
GUIBERT ;58
PETITJEAN ;27
ASTIER ;16
LE ROUX ;89
BARDET ;66
JEANNE ;28
DURAND ;79
BONNIN ;50
BOURGOIN ;29
BEAUVAIS ;10
PONS ;53
RIBEIRO ;80
BRIERE ;68
POTIER ;93
SEGUIN ;11
RONDEAU ;21
MAGNIN ;19
BOUR ;55
DELAGE ;76
DEMAY ;71
MILLET ;40
PELLERIN ;45
DURET ;32
LEHMANN ;34
PHILIPPE ;78
PAYET ;34
POLLET ;5
LAGRANGE ;42
PERNOT ;86
ROLLAND ;92
LE BRUN ;70
RODIER ;87
MARTINS ;27
PASQUET ;70
DUPRE ;59
SERRE ;55
PERNOT ;92
BLANCHARD ;4
BARTHELEMY ;73
LOISON ;31
LAFOND ;92
FOURCADE ;57
JULIEN ;88
LEONARD ;96
DUBOST ;79
GUILLOUX ;28
CARIOU ;53
MATHIEU ;88
DIDIER ;23
LANGLAIS ;88
ROLLAND ;38
JAN ;74
LE BRAS ;10
JULIEN ;7
SCHMIDT ;83
BARTHE ;22
MAZET ;74
PICHOT ;39
ROGER ;12
MAHE ;11
NAVARRO ;42
JOURDAN ;26
RAIMBAULT ;2
FAYOLLE ;28
BAUDOUIN ;53
SAUNIER ;58
LEVASSEUR ;48
VILLETTE ;35
GUYARD ;21
MORVAN ;44
JACQUES ;94
MAILLARD ;76
OLLIVIER ;47
CHABERT ;51
LELOUP ;46
COULON ;87
CARRE ;36
MARECHAL ;78
LAROCHE ;40
BENOIT ;76
MATHIS ;76
JOURDAN ;31
BAUDOIN ;93
GALLET ;30
LELEU ;96
PERNOT ;51
BOUCHER ;82
BENOIT ;60
BECK ;55
RAGOT ;91
GUERY ;8
CARLIER ;17
SALMON ;99
LE GAL ;81
JOLY ;48
NICOLAS ;52
BEAU ;49
GUILLET ;25
PORTE ;46
CREPIN ;69
JULLIEN ;44
GOUPIL ;77
CAPELLE ;56
LECOMTE ;75
RIGAL ;17
KLEIN ;18
QUERE ;80
THIBAULT ;15
LE ROUX ;68
NEDELEC ;11
MARECHAL ;61
LENOIR ;56
CARDON ;97
VIVIER ;22
CHAUVEAU ;4
GEORGE ;13
BERTIN ;9
CHEMIN ;50
PICHON ;94
BOUCHER ;20
BOUCHARD ;17
GRAND ;97
GALLOIS ;66
GREGOIRE ;13
GODET ;18
GODIN ;11
HONORE ;83
DELAPORTE ;5
GAUCHER ;42
BONNAUD ;16
CLAUDE ;30
GAILLARD ;73
THUILLIER ;36
LAFFONT ;89
GUILBERT ;38
LAVAL ;54
DEMAY ;69
VIAUD ;2
BOUCHARD ;56
GUEGUEN ;71
LAFFONT ;24
AUBRY ;22
LANDRY ;28
HILAIRE ;46
VIARD ;6
COLLIGNON ;64
JOUVE ;43
LESUEUR ;32
HAMON ;58
PERRON ;11
MASSON ;49
RAFFIN ;11
CUNY ;33
COUDERT ;15
BARON ;45
BERTHET ;67
CARLIER ;46
COTTIN ;23
NICOLAS ;63
GASNIER ;41
MAUGER ;28
PRIEUR ;79
MICHEL ;47
LAUNAY ;53
MARECHAL ;3
METAYER ;1
CROS ;60
GUIGNARD ;78
FUCHS ;14
PERON ;74
BESSE ;33
BOURDIN ;55
SARRAZIN ;62
DUPRE ;5
CUNY ;50
COUDERC ;95
ARNAUD ;82
LAMARQUE ;86
MONNET ;12
FONTAINE ;99
OLIVIER ;58
CHAUVEAU ;96
MOREL ;61
CASANOVA ;88
BESSE ;22
LAMOTTE ;87
DEVOS ;99
RUIZ ;2
MARECHAL ;32
COUDERT ;88
PRIEUR ;99
LOPES ;39
DEMANGE ;98
MASSON ;70
CHOLLET ;94
BOULET ;31
LANDAIS ;46
LAINE ;98
OLLIER ;51
BATAILLE ;97
BOURDON ;85
LAUNAY ;6
CASTEL ;73
DELAUNAY ;68
LEHMANN ;2
LABBE ;93
CONSTANT ;55
DUMAS ;15
COULON ;0
BLOT ;31
LE FLOCH ;66
DELAGE ;77
ETIENNE ;90
VANNIER ;25
JARDIN ;48
LACOSTE ;62
PREVOST ;34
PASQUIER ;43
BRIERE ;6
PASCAL ;9
PICOT ;82
BOULANGER ;32
ROYER ;6
GABRIEL ;27
JAMET ;97
BASTIEN ;99
SCHWARTZ ;61
GEFFROY ;45
FERRE ;25
LEVY ;58
DUMOULIN ;45
JAMET ;56
BAILLY ;34
BAPTISTE ;76
FISCHER ;95
CASANOVA ;96
LE CORRE ;72
CHARRIER ;67
CUNY ;41
BAILLEUL ;58
BERARD ;39
FRITSCH ;18
LEMARCHAND ;28
JACQUES ;53
JAMET ;48
THOMAS ;52
DENIS ;95
VOISIN ;94
LAMY ;69
CHATELAIN ;79
LOISEAU ;46
FOUCHER ;16
JAMES ;91
COURTIN ;21
DELAMARE ;86
BORDES ;58
JOLIVET ;91
CROS ;43
PERRET ;27
CHEVRIER ;46
GEORGES ;4
HOAREAU ;76
MAUREL ;81
PERRIN ;100
MAILLOT ;53
MACE ;77
GRENIER ;81
THIERRY ;7
CORDIER ;39
KLEIN ;64
SALAUN ;66
BENARD ;27
GEORGES ;74
AUBIN ;34
RAMBAUD ;52
SCHMIDT ;41
BERTON ;50
JAMET ;22
LAPIERRE ;44
FAVIER ;29
QUERE ;64
MORAND ;96
GILLOT ;22
MUNIER ;19
THIBAULT ;46
BERGER ;6
RODRIGUES ;32
BRAULT ;96
JOSEPH ;72
TESSIER ;28
ROCHE ;3
GABRIEL ;86
DAVID ;84
FERRY ;99
ALIX ;70
PARISOT ;60
BENARD ;93
CLAIN ;60
CHARLET ;6
LEMAIRE ;43
DIJOUX ;31
PROST ;4
MAILLET ;79
BROSSARD ;15
RIVET ;90
CLAUDE ;90
DUPRE ;3
RAULT ;40
MARTEAU ;75
JULLIEN ;84
ROBERT ;71
MICHELET ;28
BERNIER ;55
RICHARD ;50
LEBLOND ;69
MILLET ;71
LAMOTTE ;61
BOUR ;38
GIMENEZ ;78
PUECH ;75
MOREL ;72
BACHELET ;47
BILLET ;94
DIDIER ;67
FREY ;80
JACOB ;32
JOURDAIN ;76
ROSSI ;45
BAPTISTE ;56
HOFFMANN ;76
MORICE ;69
LE MEUR ;26
BLANCHET ;31
FAIVRE ;2
CHAPUIS ;75
BESNARD ;20
RAFFIN ;94
FOUQUET ;61
BISSON ;40
MILLOT ;18
PEYRE ;14
DIOT ;0
GUEGUEN ;40
LEPAGE ;73
JUNG ;87
MERCIER ;7
BON ;18
LAINE ;16
LANGLET ;84
BEAUVAIS ;3
ARNOULD ;47
PASCAL ;62
BEAU ;23
ANDRE ;63
DARRAS ;8
JOLIVET ;68
ACHARD ;68
GALLAND ;3
VALLET ;25
GROSS ;24
LELEU ;100
VILLAIN ;71
BARRET ;100
HUE ;8
LAFFONT ;97
MANCEAU ;23
MAUREL ;63
LAFON ;72
FERRAND ;35
LAPORTE ;78
HOAREAU ;2
DUBREUIL ;45
RONDEAU ;60
DA SILVA ;96
GAULTIER ;72
CHARLES ;25
GENIN ;73
POLLET ;78
FAUCHER ;57
RODIER ;33
JOURDAN ;48
LE BRETON ;59
ROUX ;16
PORTIER ;21
WEISS ;81
DUPOUY ;59
BENOIT ;45
PERRIN ;13
COLLIGNON ;65
DURET ;77
DUMONT ;76
BERTON ;9
LAFON ;64
MONTAGNE ;11
GONTHIER ;4
BARRAUD ;50
GOUPIL ;43
DELMAS ;29
RIBEIRO ;17
PERON ;64
BECKER ;34
LEFEBVRE ;37
GIRAULT ;15
GUYOT ;68
CHRISTOPHE ;79
BOISSON ;57
BARDET ;91
DESCHAMPS ;81
SALOMON ;66
BROCHARD ;28
BESSON ;93
MARION ;73
BUISSON ;6
GARCIN ;89
DUFOUR ;77
LARCHER ;85
LACAZE ;74
BOURDIN ;52
LANG ;64
PRIEUR ;29
DELAUNAY ;83
GILBERT ;63
LAMARQUE ;3
GAUCHER ;31
BRAULT ;53
CHOPIN ;7
BOUQUET ;95
GRONDIN ;76
THIBAULT ;88
COUDERC ;33
ROBERT ;92
VASSEUR ;60
GILLET ;63
MIGNOT ;37
VALLET ;80
BOUYER ;86
MAILLARD ;0
DELARUE ;74
PRUDHOMME ;68
FRITSCH ;0
BARTHELEMY ;69
DUCHESNE ;4
FOUCAULT ;96
MORENO ;75
GODIN ;61
OLIVE ;73
LABAT ;85
MILLET ;84
DELATTRE ;69
DANIEL ;51
VERGER ;50
MAS ;61
CASANOVA ;96
VILLARD ;88
ROLAND ;95
LE BRIS ;12
LECONTE ;72
LECONTE ;14
